date,hour,AQI,PM2.5,PM10,SO2,NO2,O3,CO,气压,海平面气压,温度,相对湿度,降水量,最大风速
2021/8/5,23,27,18,27,4,34,60,0.67,951,1003.4,24.5,86,0,1.8
2021/8/6,0,31,20,31,4,37,51,0.72,950.9,1003.3,24.4,91,0,1
2021/8/6,1,33,22,33,5,37,46,0.72,950.5,1002.8,24.2,92,0,1
2021/8/6,2,30,20,30,4,32,50,0.68,950.2,1002.5,23.9,92,0,1.4
2021/8/6,3,27,17,27,5,25,57,0.62,949.6,1001.8,23.8,92,0,3.6
2021/8/6,4,27,17,27,4,23,54,0.58,949.3,1001.4,23.7,93,0,3.2
2021/8/6,5,28,17,28,4,23,51,0.58,949,1001,23.9,95,0,1.8
2021/8/6,6,29,18,29,5,27,38,0.58,949.3,1001.5,23.8,95,0,1.1
2021/8/6,7,29,18,29,4,25,41,0.56,949.2,1001.4,23.8,95,0,1.5
2021/8/6,8,28,17,28,5,24,46,0.55,949.5,1001.7,24.2,92,0,1.5
2021/8/6,9,28,17,28,5,28,43,0.56,949.3,1001.4,26.1,79,0,1.6
2021/8/6,10,30,18,30,5,33,36,0.65,949.6,1001.7,26.4,79,0,2
2021/8/6,11,32,19,32,6,28,48,0.66,949.6,1001.6,27.4,73,0,1.8
2021/8/6,12,33,18,33,7,29,59,0.66,949.5,1001.4,28.7,69,0,2
2021/8/6,13,34,17,34,6,31,72,0.63,948.5,1000.2,29.8,61,0,2.9
2021/8/6,14,34,18,34,6,28,88,0.58,947.8,999.4,31.1,52,0,2.6
2021/8/6,15,36,19,36,6,23,111,0.56,947,998.5,32.4,43,0,2.9
2021/8/6,16,43,16,31,5,15,139,0.52,946.1,997.5,33,45,0,3
2021/8/6,17,60,18,33,5,14,168,0.5,945.8,997.1,33.3,44,0,2.9
2021/8/6,18,98,19,36,5,14,198,0.52,945.5,996.8,32.9,47,0,2.8
2021/8/6,19,102,20,36,5,13,203,0.52,946.1,997.6,31.2,53,0,3.4
2021/8/6,20,103,21,39,5,14,205,0.52,946.9,998.6,29.7,57,0,3
2021/8/6,21,91,24,42,5,16,193,0.55,947.8,999.5,28.2,68,0,3.8
2021/8/6,22,54,24,42,5,17,163,0.59,948.4,1000.1,28,68,0,10.8
2021/8/6,23,41,24,41,5,23,132,0.62,948.8,1000.4,28,69,0,3.4
2021/8/7,0,42,24,42,5,32,96,0.65,948.7,1000.3,27.3,72,0,2.1
2021/8/7,1,42,24,42,5,34,76,0.65,948.5,1000,27.3,70,0,3.4
2021/8/7,2,40,23,40,5,31,64,0.65,948.2,999.5,27.2,69,0,4.8
2021/8/7,3,41,23,41,6,30,56,0.65,947.9,999.1,27,70,0,2.7
2021/8/7,4,42,24,42,6,29,52,0.65,947.6,998.8,26.3,76,0,4.7
2021/8/7,5,42,24,42,6,27,51,0.63,947.7,999,25.6,80,0,5.4
2021/8/7,6,39,23,39,6,23,54,0.62,947.8,999.1,25.4,80,0,1.9
2021/8/7,7,35,20,35,6,19,58,0.58,948.2,999.8,24.6,81,0,1.8
2021/8/7,8,26,15,26,5,11,73,0.48,948.6,1000.3,24.6,81,0,4.1
2021/8/7,9,23,14,23,4,10,72,0.49,949.4,1001.2,25.1,80,0,3.6
2021/8/7,10,23,14,23,5,15,59,0.53,950,1001.8,25.7,79,0,2.2
2021/8/7,11,27,16,27,4,21,52,0.55,950.4,1002.2,26.9,75,0,2.6
2021/8/7,12,28,16,28,5,21,55,0.55,950.4,1002.1,28.4,65,0,2.7
2021/8/7,13,27,16,27,5,18,64,0.54,949.8,1001.4,29.6,59,0,2
2021/8/7,14,27,15,26,5,11,85,0.5,949.6,1001.1,29.7,59,0,1.5
2021/8/7,15,31,14,24,4,7,100,0.48,949.1,1000.6,30,63,0,0.9
2021/8/7,16,34,13,22,4,6,109,0.47,948.9,1000.5,29.4,64,0,1.1
2021/8/7,17,33,12,21,4,7,107,0.48,948.5,1000.2,28.9,72,0,1.6
2021/8/7,18,32,10,18,4,7,101,0.5,948.6,1000.4,28.4,73,0,2.5
2021/8/7,19,29,10,19,4,9,93,0.5,948.7,1000.6,27.7,74,0,3.2
2021/8/7,20,29,11,20,4,11,94,0.52,949.2,1001.2,26.9,83,0,3.2
2021/8/7,21,28,12,22,4,13,91,0.55,949.9,1002,26.2,88,0,2.2
2021/8/7,22,26,13,24,4,16,82,0.57,950.8,1002.9,25.8,89,0,1.6
2021/8/7,23,26,15,26,4,20,67,0.58,951,1003,25.6,88,0,0.9
2021/8/8,0,25,15,25,4,20,61,0.59,950.6,1002.5,25.2,89,0,1
2021/8/8,1,21,13,21,4,20,64,0.57,950.4,1002.2,24.8,92,0,1.1
2021/8/8,2,22,11,18,4,17,70,0.57,949.6,1001.4,24.7,94,0,1
2021/8/8,3,21,11,19,4,17,66,0.56,949.1,1000.8,24.6,94,0,0.9
2021/8/8,4,19,11,19,4,25,48,0.59,948.8,1000.6,24.5,94,0,1.5
2021/8/8,5,20,12,20,4,23,47,0.57,949.2,1001,24.3,96,2.6,1.4
2021/8/8,6,22,13,22,4,23,41,0.58,948.9,1000.8,24.2,97,0.4,1.6
2021/8/8,7,21,13,21,4,23,41,0.57,949.5,1001.5,24.2,97,0,1.7
2021/8/8,8,24,14,24,4,23,37,0.62,949.7,1001.8,24.3,97,0,1.3
2021/8/8,9,31,18,31,4,26,25,0.65,950.8,1003,24.3,96,0,0.7
2021/8/8,10,29,19,29,4,27,26,0.68,951.4,1003.7,23.6,92,0.3,1.6
2021/8/8,11,23,16,23,4,22,40,0.64,951.8,1004.1,24,92,0.1,2.1
2021/8/8,12,21,14,21,4,22,45,0.67,952,1004.3,24.6,91,0,1.8
2021/8/8,13,19,12,19,4,18,54,0.63,951.7,1003.9,25.7,83,0,1.5
2021/8/8,14,19,13,18,4,15,58,0.62,951.3,1003.5,26.3,82,0,1.5
2021/8/8,15,20,14,20,4,16,58,0.63,950.6,1002.6,28,73,0,1.8
2021/8/8,16,21,13,19,4,15,66,0.62,949.8,1001.7,28.1,73,0,1.8
2021/8/8,17,26,12,17,4,12,83,0.6,949.4,1001.3,28.8,70,0,2
2021/8/8,18,31,9,14,4,7,100,0.56,949.6,1001.4,29.4,64,0,1.8
2021/8/8,19,35,10,17,4,9,112,0.55,950,1001.9,28.6,74,0,1.8
2021/8/8,20,38,12,20,4,11,121,0.58,951,1003.1,27.2,80,0,2.6
2021/8/8,21,38,14,24,4,14,120,0.62,951.9,1004.1,26.2,86,0,2.6
2021/8/8,22,31,15,23,4,18,100,0.65,952,1004.3,25.7,91,0,3.1
2021/8/8,23,24,15,24,4,24,76,0.64,952,1004.3,25.4,90,0,2.2
2021/8/9,0,27,17,27,4,27,63,0.68,951.9,1004.2,25.1,92,0,2.4
2021/8/9,1,27,16,27,4,28,52,0.66,951.7,1003.9,24.7,93,0,2.5
2021/8/9,2,27,17,27,4,28,44,0.67,951.4,1003.6,24,95,0,1.6
2021/8/9,3,29,18,29,5,34,30,0.68,951.1,1003.2,23.7,96,0,2.1
2021/8/9,4,32,19,32,5,33,23,0.69,951.1,1003.2,23.6,96,0,2.1
2021/8/9,5,34,20,34,5,34,20,0.7,951.1,1003.1,23.3,97,0,2.3
2021/8/9,6,34,20,34,5,35,15,0.67,951.4,1003.4,23,97,0,1.7
2021/8/9,7,36,21,36,5,34,11,0.68,952.1,1004.2,23,98,0,1.9
2021/8/9,8,37,21,37,5,33,8,0.68,952.5,1004.7,24.3,94,0,2.4
2021/8/9,9,35,21,35,5,33,8,0.78,952.6,1004.7,26.5,85,0,3
2021/8/9,10,37,23,37,5,36,10,0.92,952.7,1004.7,28.4,77,0,2.9
2021/8/9,11,46,28,46,6,43,23,0.94,952.4,1004.2,30,69,0,2
2021/8/9,12,49,30,49,6,41,49,0.83,951.9,1003.6,31.7,61,0,2
2021/8/9,13,44,27,44,5,34,82,0.75,951.1,1002.7,32.6,57,0,1.9
2021/8/9,14,38,19,35,5,27,120,0.65,950.3,1001.8,33.6,52,0,3.4
2021/8/9,15,50,19,33,5,19,159,0.62,949.3,1000.8,34,51,0,5
2021/8/9,16,93,18,33,5,15,194,0.6,948.6,1000,34.8,49,0,3.7
2021/8/9,17,107,18,35,5,13,214,0.56,948,999.3,35.3,49,0,2.8
2021/8/9,18,110,18,35,5,12,220,0.56,947.5,998.8,35.1,49,0,2.2
2021/8/9,19,115,19,38,5,12,230,0.55,947.6,999,34,55,0,1.7
2021/8/10,10,109,19,40,5,14,218,0.55,950.8,1002.5,27.9,79,0,1.3
2021/8/10,11,102,20,40,5,17,204,0.55,950.9,1002.5,30,71,0,1.2
2021/8/10,12,56,32,62,6,50,60,0.88,950.8,1002.3,32.5,61,0,0.9
2021/8/10,13,55,28,60,6,41,99,0.78,950.4,1001.8,33.3,52,0,0.8
2021/8/10,14,51,26,52,6,24,135,0.65,949.8,1001.2,33.7,55,0,1.1
2021/8/10,15,47,23,43,15,14,150,0.59,949.1,1000.5,33.6,53,0,1.3
2021/8/10,16,45,20,41,5,19,144,0.63,948.9,1000.4,32.8,59,0,1.4
2021/8/10,17,65,21,42,5,14,172,0.6,949,1000.8,28.8,69,0,1
2021/8/10,18,54,19,36,5,10,163,0.55,948.7,1000.6,28.7,74,0,0.7
2021/8/10,19,44,21,39,5,15,142,0.58,949.1,1001,28,76,0,0.9
2021/8/10,20,43,22,43,5,25,113,0.62,949.7,1001.6,27.6,83,0,0.9
2021/8/10,21,49,25,49,5,36,98,0.69,950.4,1002.2,27.7,76,0,1.3
2021/8/10,22,48,25,48,5,30,91,0.69,950.8,1002.5,27.4,77,0,1
2021/8/10,23,40,21,40,5,23,74,0.61,951.4,1003,27,80,0,1.4
2021/8/11,0,33,18,33,5,24,63,0.57,951.7,1003.2,26.5,86,0,1.2
2021/8/11,1,33,18,33,5,27,55,0.56,951.7,1003.1,26.4,85,0,2.1
2021/8/11,2,35,20,35,5,30,46,0.58,952,1003.4,26.3,81,0,3
2021/8/11,3,39,22,39,6,34,34,0.61,952.2,1003.7,25.3,88,0.3,3.2
2021/8/11,4,41,23,41,6,36,27,0.63,951.7,1003.4,23.7,93,0.4,2
2021/8/11,5,46,26,46,6,37,24,0.64,952,1004.1,23.6,93,0,2.7
2021/8/11,6,45,27,45,6,29,35,0.63,952.4,1004.5,23.2,90,0,1.8
2021/8/11,7,38,24,38,5,18,48,0.57,952.5,1004.7,23.1,90,0,2.3
2021/8/11,8,33,21,33,5,17,49,0.58,952.9,1005.1,23.6,87,0,2.3
2021/8/11,9,29,19,29,5,15,53,0.57,953.5,1005.6,25.1,83,0,2.4
2021/8/11,10,26,16,26,5,16,59,0.55,953.7,1005.8,26,81,0,1.9
2021/8/11,11,28,16,28,5,20,56,0.57,953.8,1005.9,26.7,78,0,1.8
2021/8/11,12,32,18,32,5,23,56,0.6,953.3,1005.2,29,70,0,1.7
2021/8/11,13,40,21,40,5,26,60,0.66,952.7,1004.5,29.7,72,0,1.1
2021/8/11,14,47,25,47,6,27,84,0.65,952.3,1004,30.1,65,0,1.1
2021/8/11,15,51,27,51,6,20,126,0.64,951.7,1003.5,30.5,68,0,1
2021/8/11,16,50,27,50,5,15,156,0.61,951.1,1002.9,31.2,63,0,0.9
2021/8/11,17,71,26,49,5,13,177,0.59,950.6,1002.4,31.5,64,0,1
2021/8/11,18,81,27,52,5,15,185,0.59,950.5,1002.4,30.7,67,0,1.1
2021/8/11,19,79,28,52,5,17,183,0.64,951.6,1003.8,28,73,0,0.7
2021/8/11,20,46,25,46,5,17,144,0.59,952.2,1004.6,25.6,71,0,1
2021/8/11,21,43,24,43,5,23,115,0.65,952.9,1005.1,26.1,70,0,0.9
2021/8/11,22,35,22,35,4,30,88,0.64,953.7,1005.9,25.6,74,0,1.4
2021/8/11,23,31,19,31,4,31,70,0.63,954,1006.2,25.6,76,0,0.7
2021/8/12,0,32,19,32,4,38,52,0.69,954.2,1006.2,25.5,79,0,0.8
2021/8/12,1,34,20,34,5,49,35,0.72,954.1,1006.1,25.2,82,0,1.4
2021/8/12,2,39,22,39,5,52,29,0.72,954.3,1006.3,24.7,84,0.3,1.6
2021/8/12,3,37,21,37,5,38,46,0.64,954.3,1006.4,23.4,89,0.3,1.5
2021/8/12,4,36,21,36,5,29,48,0.61,953.9,1005.9,22.7,94,0.6,1.8
2021/8/12,5,35,21,35,5,27,43,0.58,953.9,1005.9,22.7,93,0,1.3
2021/8/12,6,34,21,34,5,23,43,0.58,954.4,1006.5,22.8,93,0,1.8
2021/8/12,7,32,20,32,5,18,44,0.57,954.7,1007.1,22.7,93,0.1,1.7
2021/8/12,8,33,21,33,5,18,41,0.58,954.9,1007.5,22.6,95,0.2,1.7
2021/8/12,9,33,21,33,4,19,34,0.58,955.2,1007.7,23.2,92,0.1,2
2021/8/12,10,30,20,30,4,22,32,0.61,955.4,1008,23.4,92,0,2
2021/8/12,11,29,19,29,4,25,30,0.65,955.2,1007.6,24.6,91,0,1.6
2021/8/12,12,28,18,28,4,26,32,0.66,954.7,1007.2,24.3,96,0.1,0.9
2021/8/12,13,28,18,28,4,25,39,0.65,953.9,1006.3,24.4,92,0,0.7
2021/8/12,14,28,18,28,4,23,40,0.62,953.7,1006.1,25.3,90,0,1.2
2021/8/12,15,30,20,30,4,23,49,0.62,953.1,1005.6,25,96,0,1.2
2021/8/12,16,31,20,31,4,20,60,0.62,952.7,1005.4,23.2,100,4.4,1.3
2021/8/12,17,28,19,28,4,16,65,0.58,952.3,1005,23.3,100,0.5,1.3
2021/8/12,18,26,16,26,4,21,59,0.58,952.3,1004.9,23.8,100,0,1.2
2021/8/12,19,20,12,19,4,18,65,0.57,952.7,1005.3,23.8,100,0,1.1
2021/8/12,20,21,9,15,4,14,66,0.54,953.2,1005.9,23.6,100,0,1.1
2021/8/12,21,20,7,13,4,15,64,0.53,953.9,1006.6,23.5,100,0,0.9
2021/8/12,22,19,7,12,4,14,61,0.54,954.4,1007.1,23.1,100,0.1,1
2021/8/12,23,18,7,13,4,15,57,0.53,954.4,1007,22.9,100,0.4,0.9
2021/8/13,0,15,7,14,4,19,49,0.55,954.3,1007,22.6,100,3.4,0.9
2021/8/13,1,15,8,14,4,18,49,0.53,953.8,1006.5,22.4,100,2.8,1
2021/8/13,2,19,6,10,4,12,60,0.49,952.9,1005.5,22.2,100,0.2,1.1
2021/8/13,3,20,5,8,4,10,65,0.48,952.5,1005.1,22.1,100,0,1.2
2021/8/13,4,17,5,10,4,13,55,0.51,952.1,1004.8,22,100,0.2,1.5
2021/8/13,5,15,7,12,4,15,47,0.52,951.7,1004.4,21.9,100,0,1.9
2021/8/13,6,16,8,16,4,14,40,0.52,951.6,1004.3,21.9,100,0,3
2021/8/13,7,18,10,18,4,13,39,0.51,952.1,1004.8,22,100,0,3.1
2021/8/13,8,18,11,18,4,14,38,0.52,952.1,1004.8,22.3,100,0,3
2021/8/13,9,17,10,17,4,17,32,0.58,952.4,1005,23.6,92,0,6.1
2021/8/13,10,20,12,20,4,22,29,0.61,952.5,1005,25.1,81,0,2.9
2021/8/13,11,20,12,20,5,24,31,0.63,952.3,1004.7,25.9,80,0,1.6
2021/8/13,12,20,10,20,5,23,39,0.65,952,1004.2,28,69,0,1.6
2021/8/13,13,18,9,18,5,21,55,0.62,951.2,1003.2,30,63,0,2.1
2021/8/13,14,23,10,20,5,21,72,0.62,950.6,1002.5,31.1,52,0,2
2021/8/13,15,33,10,18,5,16,105,0.58,950,1001.8,32,48,0,2.1
2021/8/13,16,43,9,17,5,8,137,0.51,949.4,1001.2,31.8,52,0,1.1
2021/8/13,17,48,11,19,5,8,154,0.48,949,1000.7,32.6,46,0,1.2
2021/8/13,18,63,11,19,5,8,170,0.48,948.9,1000.5,33.5,41,0,1.7
2021/8/13,19,76,11,20,5,10,181,0.48,949.3,1001.2,31.2,53,0,2.8
2021/8/13,20,86,12,23,5,13,189,0.51,949.9,1002,29,69,0,3.5
2021/8/13,21,51,12,23,5,16,161,0.48,950.7,1002.8,27.6,71,0,2.1
2021/8/13,22,41,13,25,5,23,131,0.52,951.3,1003.4,26.9,91,0,1.9
2021/8/13,23,31,15,30,4,35,99,0.64,951.7,1003.8,26.2,96,0,1.5
2021/8/14,0,36,17,36,5,45,79,0.7,952,1003.9,26,98,0,1.3
2021/8/14,1,40,20,40,5,47,66,0.73,951.7,1003.5,25.5,100,0,1.3
2021/8/14,2,37,19,37,5,43,58,0.72,951.6,1003.3,25.3,100,0,1.4
2021/8/14,3,34,18,34,5,38,53,0.72,951.3,1002.9,25,98,0,1.5
2021/8/14,4,29,16,29,5,26,59,0.68,951.2,1002.8,24.9,98,0,1.4
2021/8/14,5,23,14,23,5,20,60,0.63,951.5,1003.1,24.9,95,0,1.3
2021/8/14,6,19,9,17,5,13,61,0.55,951.7,1003.3,24.3,100,0,1.4
2021/8/14,7,19,6,11,5,10,62,0.51,952.4,1004.3,23.8,100,0,1.9
2021/8/14,8,19,5,9,5,12,60,0.52,952.9,1004.9,24.4,100,0,1.8
2021/8/14,9,17,4,9,5,15,55,0.51,953.2,1005.3,25.7,85,0,1.9
2021/8/14,10,16,5,11,5,19,51,0.56,953.7,1005.8,26.7,74,0,1.7
2021/8/14,11,19,5,13,5,15,62,0.56,953.9,1005.9,27.6,63,0,4.8
2021/8/14,12,23,5,12,5,13,72,0.53,953.5,1005.4,29.2,56,0,5.5
2021/8/14,13,25,5,12,5,13,80,0.55,953.2,1005.1,29.1,56,0,2.9
2021/8/14,14,28,6,14,5,13,88,0.55,952.9,1004.9,28.6,68,0,1.2
2021/8/14,15,32,6,14,5,12,102,0.55,952.5,1004.5,28.3,68,0,2
2021/8/14,16,35,7,18,5,12,112,0.57,952,1004,28.8,66,0,2.1
2021/8/14,17,39,9,22,5,13,126,0.55,951.8,1003.7,28.9,64,0,1.9
2021/8/14,18,45,11,25,5,13,145,0.55,951.6,1003.6,28.8,67,0,1.7
2021/8/14,19,47,10,25,5,12,151,0.57,951.9,1004,27.9,71,0,1.9
2021/8/14,20,46,11,27,5,14,148,0.57,952.5,1004.7,26.7,83,0,1.8
2021/8/14,21,45,12,27,5,15,143,0.63,952.9,1005.1,26.1,88,0,1.8
2021/8/14,22,39,14,31,5,22,124,0.67,953.6,1005.8,25.7,97,0,1.8
2021/8/14,23,36,17,36,5,29,100,0.71,953.9,1006,25.2,100,0,1.9
2021/8/15,0,37,17,37,5,35,76,0.73,954,1006,24.9,100,0,1.7
2021/8/15,1,38,18,38,5,35,65,0.69,953.7,1005.7,24.8,100,0,1.4
2021/8/15,2,39,20,39,5,33,61,0.68,953.4,1005.5,24.6,100,0,1.7
2021/8/15,3,39,19,39,5,35,53,0.68,953.1,1005.2,24.3,100,0,1.8
2021/8/15,4,38,19,38,5,33,46,0.69,953,1005.1,24.2,100,0,1.8
2021/8/15,5,38,21,38,5,32,40,0.68,953,1005.1,24.3,100,0,1.1
2021/8/15,6,40,23,40,5,29,37,0.67,953.2,1005.3,24.3,100,0,1.5
2021/8/15,7,41,23,41,5,29,36,0.68,953.7,1005.9,24.2,100,0,1.6
2021/8/15,8,36,20,36,5,27,33,0.67,954.3,1006.5,25.3,95,0,4
2021/8/15,9,31,16,31,5,23,37,0.65,954.7,1007,25.5,95,0,2
2021/8/15,10,25,15,25,5,21,44,0.63,954.9,1007,27.6,81,0,1.8
2021/8/15,11,24,12,24,5,18,52,0.64,954.9,1007.1,27.4,79,0,2
2021/8/15,12,22,10,22,5,13,70,0.62,954.8,1007.4,23.6,100,0.9,1.2
2021/8/15,13,26,10,20,5,12,83,0.59,954.7,1007.3,23.8,100,0.1,1.3
2021/8/15,14,28,10,20,5,10,91,0.57,954.3,1006.7,25.6,92,0,1.9
2021/8/15,15,26,12,25,4,14,84,0.62,953.8,1006.1,26.9,86,0,1.9
2021/8/15,16,32,18,32,4,22,68,0.69,953,1005.1,28.4,76,0,1.4
2021/8/15,17,28,17,28,4,21,76,0.68,952.7,1004.8,28.7,69,0,1.3
2021/8/15,18,27,13,21,4,17,85,0.65,952.5,1004.6,27.9,75,0,1.2
2021/8/15,19,28,11,18,4,16,88,0.62,952.8,1005,27.2,81,0,1.5
2021/8/15,20,27,11,21,4,19,86,0.65,953.3,1005.5,26.4,86,0,2.1
2021/8/15,21,27,14,27,5,23,79,0.66,954,1006.3,25.8,92,0,1.6
2021/8/15,22,28,15,28,5,26,71,0.68,955,1007.2,25.3,91,0.1,1.6
2021/8/15,23,29,15,29,5,28,57,0.69,955.3,1007.7,23.7,100,0.8,1.2
2021/8/16,0,26,15,26,5,29,47,0.69,955.4,1008.2,23.3,100,0,1.1
2021/8/16,1,26,15,26,4,27,44,0.66,955.3,1008,23.1,100,1.2,1.6
2021/8/16,2,24,14,24,4,21,46,0.67,955,1007.6,22.8,100,2.8,2.3
2021/8/16,3,23,14,23,4,19,46,0.63,954.3,1006.8,22.5,100,0.8,2.2
2021/8/16,4,22,13,22,4,17,50,0.62,954,1006.3,22.5,100,0.2,2.3
2021/8/16,5,20,13,20,4,13,52,0.6,954,1006.3,22.7,100,0.1,2.5
2021/8/16,6,18,12,18,4,11,55,0.6,954.2,1006.6,22.7,100,0.1,2
2021/8/16,7,18,12,17,4,9,58,0.6,954.6,1007,22.6,100,2.3,2.6
2021/8/16,8,21,14,21,4,9,52,0.61,954.9,1007.4,22.7,100,2.7,3
2021/8/16,9,20,12,20,4,12,50,0.64,955.1,1007.7,23,100,1.6,1.8
2021/8/16,10,17,12,17,4,16,50,0.65,955.2,1007.8,23.1,100,0.9,1.6
2021/8/16,11,16,10,15,4,19,52,0.68,955.3,1008,23.4,100,0,2.1
2021/8/16,12,15,9,14,4,22,47,0.72,955.1,1007.8,23.6,100,0,1
2021/8/16,13,15,9,13,4,22,48,0.7,954.7,1007.4,23.7,100,0.3,1.9
2021/8/16,14,17,9,12,4,19,54,0.67,954.5,1007.2,23.9,100,0,1.7
2021/8/16,15,19,11,16,4,16,62,0.66,953.7,1006.3,24.8,98,0,1.1
2021/8/16,16,21,13,19,4,15,66,0.65,953.2,1005.8,25,97,0,1
2021/8/16,17,21,13,20,4,18,66,0.66,953,1005.5,25,94,0,1
2021/8/16,18,22,13,20,4,18,69,0.64,953,1005.6,24.7,99,0,1
2021/8/16,20,23,13,20,4,16,74,0.62,954,1006.7,23.9,100,0,1.4
2021/8/16,21,25,16,25,4,20,69,0.63,954.4,1007.1,23.6,100,0,1.5
2021/8/16,22,30,19,30,4,21,62,0.66,954.8,1007.6,23.3,100,0.7,1.9
2021/8/16,23,30,18,30,4,19,60,0.67,954.8,1007.6,23,100,1.8,1.3
2021/8/17,0,22,15,22,4,16,64,0.63,954.5,1007.2,23,100,0,0.9
2021/8/17,1,21,13,21,4,15,62,0.65,954.1,1006.8,23,100,0.2,0.9
2021/8/17,2,21,14,21,4,14,56,0.63,953.2,1005.8,23,100,0.2,0.9
2021/8/17,3,22,14,22,4,12,55,0.63,952.7,1005.2,23,100,1.1,1
2021/8/17,4,22,15,22,4,12,49,0.66,952.3,1004.8,22.9,100,6.7,1.4
2021/8/17,5,23,16,23,4,13,44,0.68,952.1,1004.6,22.8,100,9.3,1.5
2021/8/17,6,23,16,23,5,13,40,0.67,952.5,1005,22.9,100,2,1.6
2021/8/17,7,21,14,21,4,14,36,0.68,952.8,1005.4,23,100,1.1,1.3
2021/8/17,8,19,13,18,4,14,36,0.68,953.3,1005.9,23.1,100,3.5,1.8
2021/8/17,11,21,15,20,4,16,34,0.68,953.9,1006.5,24.2,100,1.6,1.8
2021/8/17,12,20,14,20,4,20,29,0.71,953.5,1006.1,24.9,100,0.2,1.3
2021/8/17,14,20,14,18,5,22,18,0.75,952.7,1005.1,26.1,98,0,1
2021/8/17,15,21,15,21,4,22,20,0.76,952.1,1004.5,26.1,100,0,1.3
2021/8/17,16,26,18,25,4,17,34,0.72,951.4,1003.8,25.2,100,0,1.3
2021/8/17,17,27,18,27,4,19,34,0.69,951.5,1003.9,25.8,100,0,0.8
2021/8/17,18,24,17,24,5,19,34,0.7,951.5,1003.9,26,98,0,0.9
2021/8/17,19,21,15,21,5,19,37,0.68,951.7,1004.1,25.7,100,0,0.7
2021/8/17,20,23,15,23,4,19,42,0.67,952.3,1004.7,25.4,100,0,0.6
2021/8/17,21,23,15,23,5,22,38,0.68,953.1,1005.6,25.2,100,0,0.7
2021/8/17,22,22,13,22,5,22,34,0.68,953.8,1006.3,24.8,100,1.1,1.3
2021/8/17,23,19,13,19,5,23,28,0.68,953.9,1006.4,24.6,100,0.1,0.7
2021/8/18,1,19,12,19,5,28,17,0.69,953.2,1005.6,24.4,100,0,1
2021/8/18,2,19,11,19,5,29,12,0.69,952.3,1004.6,24.2,100,0,1.1
2021/8/18,3,20,12,20,5,25,13,0.67,951.9,1004.2,24.1,100,0,0.8
2021/8/18,5,22,12,22,5,25,14,0.63,951.6,1003.9,24.1,100,0,0.7
2021/8/18,6,24,14,24,5,24,14,0.63,951.6,1003.9,24,100,0,1.1
2021/8/18,7,23,14,23,5,19,18,0.58,952.2,1004.6,23.6,100,6,1.4
2021/8/18,8,21,13,21,5,16,23,0.55,952.9,1005.4,22.7,100,10.4,2.2
2021/8/18,9,16,5,10,5,9,50,0.48,953.6,1006.2,22.6,100,5.4,2.6
2021/8/18,10,16,4,6,4,14,50,0.48,954.4,1007,23.2,100,1.8,4.1
2021/8/18,11,13,4,7,4,23,42,0.54,954.5,1007.1,23.5,100,0.8,2.6
2021/8/18,12,13,5,7,5,24,41,0.54,953.8,1006.3,23.9,100,0.2,3.7
2021/8/18,13,14,5,8,5,21,44,0.54,953.2,1005.6,24.6,100,0.3,3.8
2021/8/18,14,15,6,10,4,21,47,0.55,952.3,1004.5,26.6,91,0,3.5
2021/8/18,15,21,7,12,4,16,67,0.55,951.4,1003.4,28.6,81,0,2.8
2021/8/18,17,27,7,11,5,13,86,0.53,950,1001.9,29.5,79,0,2.2
2021/8/18,18,28,9,13,5,13,90,0.53,950,1002,28,93,0,2
2021/8/18,19,35,10,17,5,10,111,0.5,950.6,1002.7,27.7,90,0,1.4
2021/8/18,22,33,11,19,4,10,106,0.5,952.7,1005.1,25.8,100,0,1.4
2021/8/18,23,30,13,22,4,13,95,0.54,952.7,1005.1,25.7,100,0,3.6
2021/8/19,0,32,20,32,4,35,39,0.72,952.4,1004.8,25.5,100,0,3.6
2021/8/19,1,36,24,36,5,42,25,0.78,951.8,1004.1,25.2,100,0,1.6
2021/8/19,2,36,25,35,4,41,20,0.78,951.7,1003.9,24.7,100,0,1.8
2021/8/19,3,36,24,36,4,42,15,0.78,951.2,1003.2,24.6,100,0,0.9
2021/8/19,4,36,24,36,5,37,12,0.78,950.9,1002.8,24.4,100,0,2.1
2021/8/19,5,36,23,36,5,34,11,0.75,951,1002.9,24.1,100,0,1.6
2021/8/19,6,37,24,37,5,32,12,0.73,951.1,1003.2,23.9,100,0,1.4
2021/8/19,7,36,24,36,5,31,8,0.75,951.6,1003.7,23.9,100,0,1.9
2021/8/19,8,33,23,33,5,27,10,0.75,952,1004.2,24.2,100,0,1.3
2021/8/19,9,30,21,29,5,24,12,0.73,952.3,1004.5,24.7,100,0,1.7
2021/8/19,10,27,19,27,5,26,14,0.75,952.9,1005.1,25.7,99,0,1.7
2021/8/19,11,27,18,27,5,26,20,0.75,953,1005,27.6,90,0,2.3
2021/8/19,12,29,19,29,5,26,32,0.75,952.5,1004.3,29.7,74,0,2.9
2021/8/19,13,28,19,28,5,27,43,0.73,951.7,1003.5,30.6,76,0,2.7
2021/8/19,14,28,19,28,5,24,53,0.65,951,1002.7,31.1,70,0,2.1
2021/8/19,15,20,14,19,4,17,64,0.58,950.2,1001.8,32.1,68,0,2.6
2021/8/19,16,25,12,16,4,14,80,0.55,949.5,1001.1,31.3,74,0,3
